,timestamp,value,label,label1
267,2019-11-17 12:15:00,66.0,0,1
268,2019-11-17 12:20:00,67.0,0,1
269,2019-11-17 12:25:00,70.0,0,1
270,2019-11-17 12:30:00,66.33333333333333,0,1
271,2019-11-17 12:35:00,66.0,0,1
272,2019-11-17 12:40:00,67.0,0,1
273,2019-11-17 12:45:00,67.5,0,1
274,2019-11-17 12:50:00,67.33333333333333,0,1
275,2019-11-17 12:55:00,70.5,0,1
276,2019-11-17 13:00:00,66.66666666666667,0,1
277,2019-11-17 13:05:00,66.0,0,1
278,2019-11-17 13:10:00,65.66666666666667,0,1
279,2019-11-17 13:15:00,67.5,0,1
280,2019-11-17 13:20:00,67.33333333333333,0,1
281,2019-11-17 13:25:00,66.5,0,1
282,2019-11-17 13:30:00,67.33333333333333,0,1
283,2019-11-17 13:35:00,66.0,0,1
284,2019-11-17 13:40:00,65.33333333333333,0,1
285,2019-11-17 13:45:00,68.5,0,1
286,2019-11-17 13:50:00,67.66666666666667,0,1
287,2019-11-17 13:55:00,63.5,0,1
288,2019-11-17 14:00:00,64.66666666666667,0,1
289,2019-11-17 14:05:00,64.5,0,1
290,2019-11-17 14:10:00,66.66666666666667,0,1
291,2019-11-17 14:15:00,66.0,0,1
292,2019-11-17 14:20:00,65.0,0,1
293,2019-11-17 14:25:00,67.5,0,1
294,2019-11-17 14:30:00,67.33333333333333,0,1
295,2019-11-17 14:35:00,67.0,0,1
296,2019-11-17 14:40:00,69.33333333333333,0,1
297,2019-11-17 14:45:00,71.0,0,1
298,2019-11-17 14:50:00,69.0,0,1
299,2019-11-17 14:55:00,70.0,0,1
300,2019-11-17 15:00:00,68.0,0,1
301,2019-11-17 15:05:00,67.0,0,1
302,2019-11-17 15:10:00,66.0,0,1
303,2019-11-17 15:15:00,67.0,0,1
304,2019-11-17 15:20:00,69.0,0,1
305,2019-11-17 15:25:00,70.0,0,1
306,2019-11-17 15:30:00,71.0,0,1
307,2019-11-17 15:35:00,67.5,0,1
308,2019-11-17 15:40:00,69.33333333333333,0,1
309,2019-11-17 15:45:00,71.0,0,1
310,2019-11-17 15:50:00,68.66666666666667,0,1
311,2019-11-17 15:55:00,71.0,0,1
312,2019-11-17 16:00:00,70.0,0,1
313,2019-11-17 16:05:00,73.0,0,1
314,2019-11-17 16:10:00,73.66666666666667,0,1
315,2019-11-17 16:15:00,73.0,0,1
